	T	rho	B2	P_virial	P_kappa	Sk0	kappa	mu	s2	Sk_max
0	1.85185185185	0.8	-3.96446742481	79463.0124014	1.48148148148	0.155046781779	0.104656577701	1.04833510484	-0.396969422622	2.16399261474
1	1.85185185185	0.79	-3.96446742481	-58318.1306525	1.3670215759	0.16914739577	0.11561973888	0.496899111999	-0.385174747546	2.12894653475
2	1.85185185185	0.78	-3.96446742481	-56949.8660038	1.26219727177	0.184876328021	0.127991304015	-0.0164704760176	-0.373682100883	2.09623753532
3	1.85185185185	0.77	-3.96446742481	-54194.4385523	1.16638441898	0.202479696733	0.141998748358	-0.494015498508	-0.362482077708	2.06416575218
4	1.85185185185	0.76	-3.96446742481	-52409.894248	1.07899390187	0.222251407955	0.157915474073	-0.937842893508	-0.351565683108	2.03282188103
5	1.85185185185	0.75	-3.96446742481	-50064.0551076	0.999469462975	0.244544796516	0.176072253492	-1.34993437854	-0.340924326568	2.00227630325
6	1.85185185185	0.74	-3.96446742481	-48356.4921965	0.927285687754	0.269787759269	0.196872148656	-1.73215539893	-0.33054980814	1.97258214993
7	1.85185185185	0.73	-3.96446742481	-46660.1468154	0.861946137202	0.298502644763	0.220810175578	-2.08626333406	-0.32043430565	1.94377802485
8	1.85185185185	0.72	-3.96446742481	-45284.4850614	0.80298161522	0.331332712827	0.24849953462	-2.41391501008	-0.310570363125	1.91664201249
9	1.85185185185	0.71	-3.96446742481	-42458.1569854	0.749948558859	0.369077807549	0.280707064896	-2.71667357846	-0.300950880533	1.89171949957
10	1.85185185185	0.7	-3.96446742481	-40611.5474977	0.702427540504	0.412743164647	0.31840186987	-2.99601480069	-0.291569105118	1.86745771566
11	1.85185185185	0.69	-3.96446742481	-38230.752877	0.660021872033	0.463607292207	0.362823098249	-3.25333278947	-0.282418624584	1.84389082953
12	1.85185185185	0.68	-3.96446742481	-36492.4830836	0.622356301828	0.523318116815	0.415576151588	-3.48994522605	-0.273493362649	1.82104452509
13	1.85185185185	0.67	-3.96446742481	-34242.69113	0.58907579632	0.594031995214	0.478772055844	-3.70709808627	-0.264787577602	1.79893752771
14	1.85185185185	0.66	-3.96446742481	-32322.7530348	0.55984439851	0.678619437282	0.555234085049	-3.90596987389	-0.256295864896	1.77758300187
15	1.85185185185	0.65	-3.96446742481	-30540.5656265	0.534344156693	0.780977779814	0.648812309384	-4.08767535393	-0.248013165344	1.75698985542
16	1.85185185185	0.64	-3.96446742481	-29248.8434613	0.512274117521	0.906521275974	0.764877326603	-4.25326873388	-0.239934781381	1.73716399771
17	1.85185185185	0.63	-3.96446742481	-25479.4741422	0.493349378797	1.06297746865	0.911123544559	-4.40374619253	-0.232056405431	1.71819865287
18	1.85185185185	0.62	-3.96446742481	-23894.6465172	0.477300199559	1.26173787629	1.09893298903	-4.5400475446	-0.224374167402	1.70088733539
19	1.85185185185	0.61	-3.96446742481	-23028.2502454	0.463871169512	1.52027068115	1.34581338987	-4.66305664873	-0.216884713648	1.68422955843
20	1.85185185185	0.6	-3.96446742481	-21493.303233	0.452820450116	1.86671611578	1.68004450421	-4.7735997262	-0.209585341711	1.86671611578
21	1.85185185185	0.59	-3.96446742481	-17577.8446046	0.443919125655	2.34938698455	2.15028639264	-4.87243981641	-0.202474241047	2.34938698455
22	1.85185185185	0.58	-3.96446742481	-18236.6454177	0.436950776788	3.05867707516	2.8477338286	-4.96026306945	-0.195550958057	3.05867707516
23	1.85185185185	0.57	-3.96446742481	-14419.1342674	0.43171163498	4.18605184081	3.96573332287	-5.03764479119	-0.188817407696	4.18605184081
24	1.85185185185	0.56	-3.96446742481	-14074.2376826	0.428012714874	6.22685219158	6.00446461331	-5.10495170467	-0.182280564327	6.22685219158
25	1.85185185185	0.55	-3.96446742481	-11754.4939573	0.425692483321	11.1123185363	10.9102763811	-5.16192852614	-0.175963182278	11.1123185363
