	T	rho	B2	P_virial	P_kappa	Sk0	kappa	mu	s2	Sk_max
0	2.77777777778	0.01	-1.48077911571	31.5987951214	0.0273664502457	1.02578341138	36.9282028096	-12.8628126258	-5.40935198079e-05	1.02578341138
1	2.77777777778	0.02	-1.48077911571	138.572072421	0.0541123431078	1.05170207057	18.9306372702	-11.0064876371	-0.000216244062895	1.05170207057
2	2.77777777778	0.03	-1.48077911571	306.29708401	0.0802064857629	1.07765745255	12.9318894306	-9.94765402722	-0.000486261039221	1.07765745255
3	2.77777777778	0.04	-1.48077911571	550.829028265	0.105680305187	1.10353795916	9.93184163244	-9.21433296381	-0.000863960941708	1.10353795916
4	2.77777777778	0.05	-1.48077911571	898.281752619	0.130565647184	1.12921841225	8.13037256817	-8.65858487578	-0.00134916887369	1.12921841225
5	2.77777777778	0.06	-1.48077911571	1390.87036	0.154894803845	1.15455975279	6.92735851672	-8.21449116022	-0.00194172013993	1.15455975279
6	2.77777777778	0.07	-1.48077911571	1482.93562926	0.178700544002	1.17940900184	6.06553200944	-7.84686908374	-0.00264146194656	1.17940900184
7	2.77777777778	0.08	-1.48077911571	2216.01433065	0.202016146927	1.20359954486	5.41619795187	-7.53469971977	-0.00344825499896	1.20359954486
8	2.77777777778	0.09	-1.48077911571	3280.69395744	0.224875439571	1.22695179444	4.90780717774	-7.26440867559	-0.00436197549674	1.22695179444
9	2.77777777778	0.1	-1.48077911571	3634.07517411	0.247312837719	1.24927429449	4.49738746015	-7.02671153202	-0.00538251698029	1.24927429449
10	2.77777777778	0.11	-1.48077911571	5374.07703347	0.269363391404	1.27036531533	4.15755921382	-6.81497072336	-0.00650979204272	1.27036531533
11	2.77777777778	0.12	-1.48077911571	5429.0834913	0.291062835099	1.29001497102	3.87004491306	-6.62427026894	-0.00774373491043	1.29001497102
12	2.77777777778	0.13	-1.48077911571	6382.83624757	0.312447643158	1.30800789689	3.62217571445	-6.45086202131	-0.00908430276417	1.30800789689
13	2.77777777778	0.14	-1.48077911571	6824.41180084	0.333555091072	1.32412646733	3.40489663027	-6.29181757013	-0.0105314786485	1.32412646733
14	2.77777777778	0.15	-1.48077911571	8408.84926026	0.354423323165	1.33815454519	3.21157090845	-6.14480040298	-0.0120852730498	1.33815454519
15	2.77777777778	0.16	-1.48077911571	9453.26611954	0.375091427363	1.34988168932	3.03723380097	-6.00791159868	-0.0137457267347	1.34988168932
16	2.77777777778	0.17	-1.48077911571	10079.1699219	0.3955995177	1.35910774028	2.87811050883	-5.87958224207	-0.0155129124764	1.35910774028
17	2.77777777778	0.18	-1.48077911571	11811.298681	0.415988825241	1.36564764904	2.73129529808	-5.75849648281	-0.0173869375871	1.36564764904
18	2.77777777778	0.19	-1.48077911571	11987.7583144	0.436301798106	1.36933639222	2.59453211157	-5.64353526808	-0.0193679463521	1.36933639222
19	2.77777777778	0.2	-1.48077911571	14811.1130598	0.456582211239	1.37003379661	2.4660608339	-5.53373437327	-0.0214561216903	1.37003379661
20	2.77777777778	0.21	-1.48077911571	15948.3233295	0.476875286556	1.36762905414	2.34450694995	-5.42825251244	-0.0236516884077	1.36762905414
21	2.77777777778	0.22	-1.48077911571	17726.4198256	0.497227823994	1.36204473898	2.22880048196	-5.32634672302	-0.0259549143908	1.36204473898
22	2.77777777778	0.23	-1.48077911571	15992.1409533	0.517688343969	1.35324010102	2.11811494073	-5.22735305305	-0.0283661137348	1.35324010102
23	2.77777777778	0.24	-1.48077911571	18961.4810454	0.53830724158	1.3412134744	2.01182021159	-5.13067120928	-0.0308856473968	1.3412134744
24	2.77777777778	0.25	-1.48077911571	18503.3303904	0.559136952913	1.32600362335	1.90944521762	-5.03575216187	-0.0335139276147	1.32600362335
25	2.77777777778	0.26	-1.48077911571	21163.6557891	0.580232133567	1.30768996064	1.81064763781	-4.9420880398	-0.0362514174817	1.30768996064
26	2.77777777778	0.27	-1.48077911571	22146.4003721	0.601649849463	1.2863915512	1.71518873494	-4.8492037565	-0.0390986349817	1.2863915512
27	2.77777777778	0.28	-1.48077911571	23964.9186198	0.623449779926	1.26226494936	1.62291207775	-4.75665001631	-0.0420561536259	1.26226494936
28	2.77777777778	0.29	-1.48077911571	24167.5728807	0.645694432861	1.23550092154	1.53372528192	-4.66399738617	-0.0451246052965	1.23550092154
29	2.77777777778	0.3	-1.48077911571	27901.919806	0.668449371821	1.20632020475	1.4475842457	-4.5708312304	-0.0483046813146	1.22908297446
30	2.77777777778	0.31	-1.48077911571	27945.6650799	0.691783454703	1.17496846702	1.36447951009	-4.47674732124	-0.0515971359075	1.23794642996
31	2.77777777778	0.32	-1.48077911571	29071.8280125	0.715769083731	1.14171070881	1.28442454741	-4.38134801761	-0.0550027862597	1.24693796082
32	2.77777777778	0.33	-1.48077911571	28912.1047242	0.740482466396	1.10682532119	1.20744580494	-4.28423888192	-0.0585225160821	1.25606403368
33	2.77777777778	0.34	-1.48077911571	32261.2528354	0.766003887083	1.0705980655	1.13357442229	-4.18502567713	-0.062157276565	1.26543554315
34	2.77777777778	0.35	-1.48077911571	32190.347607	0.792417989112	1.03331619241	1.06283951219	-4.08331165852	-0.0659080899403	1.27503791301
35	2.77777777778	0.36	-1.48077911571	33397.0358856	0.819814067	0.995262927369	0.995262927369	-3.97869512949	-0.0697760497618	1.28481723043
36	2.77777777778	0.37	-1.48077911571	33650.6464616	0.848286368832	0.956712479455	0.930855385415	-3.870767193	-0.0737623247165	1.29478197611
37	2.77777777778	0.38	-1.48077911571	35316.6080914	0.877934408806	0.917925722545	0.869613842411	-3.75910968329	-0.0778681600642	1.30494065778
38	2.77777777778	0.39	-1.48077911571	36076.4778464	0.908863290073	0.879146627021	0.811519963404	-3.64329323211	-0.0820948808568	1.31530174848
39	2.77777777778	0.4	-1.48077911571	38265.8737261	0.941184038141	0.840599492641	0.756539543377	-3.5228754545	-0.0864438936431	1.32587361778
40	2.77777777778	0.41	-1.48077911571	39917.9643243	0.975013945292	0.80248697805	0.704622712434	-3.39739921946	-0.0909166900326	1.3366644555
41	2.77777777778	0.42	-1.48077911571	43223.3600545	1.01047692656	0.76498889897	0.655704770546	-3.26639099556	-0.0955148488476	1.34768218696
42	2.77777777778	0.43	-1.48077911571	43845.5575273	1.04770388798	0.728261727322	0.609707492642	-3.12935924182	-0.100240040008	1.35893437914
43	2.77777777778	0.44	-1.48077911571	43806.5366633	1.086833108	0.692438713914	0.566540765929	-2.98579283927	-0.105094026589	1.37042813627
44	2.77777777778	0.45	-1.48077911571	43814.6003499	1.12801063287	0.657630533388	0.52610442671	-2.83515953424	-0.110078668744	1.38216998415
45	2.77777777778	0.46	-1.48077911571	45638.5221088	1.17139068738	0.62392635402	0.488290190102	-2.67690438734	-0.11519592717	1.39416574127
46	2.77777777778	0.47	-1.48077911571	45428.1866909	1.21713610188	0.591395229935	0.452983580376	-2.51044820865	-0.120447867328	1.40681842484
47	2.77777777778	0.48	-1.48077911571	47119.7871976	1.26541875717	0.560087723165	0.420065792374	-2.33518597485	-0.125836662149	1.41981427449
48	2.77777777778	0.49	-1.48077911571	50748.9885061	1.31642004847	0.530037665437	0.389415427668	-2.15048520096	-0.131364597235	1.4331353188
49	2.77777777778	0.5	-1.48077911571	48989.679842	1.37033137028	0.501263988145	0.360910071464	-1.95568426484	-0.137034075538	1.44678896632
