	T	rho	B2	P_virial	P_kappa	Sk0	kappa	mu	s2	Sk_max
0	2.38095238095	0.01	-2.23662418031	36.2929581131	0.0232769942428	1.0417876652	43.7550819385	-11.0613801178	-5.65975043371e-05	1.0417876652
1	2.38095238095	0.02	-2.23662418031	152.740055859	0.0456689589478	1.08573326086	22.8003984781	-9.50616820003	-0.000226203195091	1.08573326086
2	2.38095238095	0.03	-2.23662418031	327.169581139	0.0671510467079	1.13191464927	15.8468050898	-8.63432427965	-0.000508529079258	1.13191464927
3	2.38095238095	0.04	-2.23662418031	650.763236584	0.0877537764806	1.18039998205	12.3941998115	-8.04128812617	-0.000903277571905	1.18039998205
4	2.38095238095	0.05	-2.23662418031	1182.99275732	0.107508030566	1.23124372616	10.3424472997	-7.60024825512	-0.00141014250799	1.23124372616
5	2.38095238095	0.06	-2.23662418031	1696.16609705	0.126445065498	1.28448182694	8.99137278858	-7.25469776411	-0.00202881021193	1.28448182694
6	2.38095238095	0.07	-2.23662418031	2054.33212153	0.144596525041	1.3401259008	8.04075540481	-6.97447577805	-0.00275896058744	1.3401259008
7	2.38095238095	0.08	-2.23662418031	2761.47928151	0.161994455205	1.39815636105	7.3403208955	-6.74156293308	-0.00360026834756	1.39815636105
8	2.38095238095	0.09	-2.23662418031	3798.35785762	0.178671321123	1.45851441625	6.80640060915	-6.54432213011	-0.00455240443186	1.45851441625
9	2.38095238095	0.1	-2.23662418031	4597.66860694	0.194660025634	1.52109293051	6.38859030816	-6.37479476681	-0.00561503759198	1.52109293051
10	2.38095238095	0.11	-2.23662418031	6270.01073638	0.209993929358	1.58572622044	6.05459102348	-6.22729250458	-0.00678783608043	1.58572622044
11	2.38095238095	0.12	-2.23662418031	6716.38647526	0.22470687206	1.65217897733	5.78262642065	-6.09760435792	-0.00807047005067	1.65217897733
12	2.38095238095	0.13	-2.23662418031	7412.17024303	0.238833195053	1.72013467687	5.55735818681	-5.98252223092	-0.00946261366129	1.72013467687
13	2.38095238095	0.14	-2.23662418031	8417.19313818	0.252407764457	1.78918402146	5.36755206439	-5.87954274694	-0.0109639483326	1.78918402146
14	2.38095238095	0.15	-2.23662418031	9819.60536178	0.265465995121	1.85881423057	5.20467984559	-5.78667215397	-0.0125741661355	1.85881423057
15	2.38095238095	0.16	-2.23662418031	11747.0258285	0.278043875143	1.92840024576	5.06205064512	-5.70229426295	-0.0142929738508	1.92840024576
16	2.38095238095	0.17	-2.23662418031	11919.0589435	0.290177991007	1.99719918576	4.93425681189	-5.62507841685	-0.0161200978146	1.99719918576
17	2.38095238095	0.18	-2.23662418031	13161.8987954	0.301905553595	2.0643496093	4.81681575504	-5.55391371427	-0.0180552887914	2.0643496093
18	2.38095238095	0.19	-2.23662418031	14262.5875294	0.313264425615	2.12887721173	4.70593909961	-5.48786092087	-0.02009832844	2.12887721173
19	2.38095238095	0.2	-2.23662418031	16786.0220811	0.324293151373	2.18970852537	4.59838790327	-5.42611659322	-0.0222490355541	2.18970852537
20	2.38095238095	0.21	-2.23662418031	19282.247901	0.335030990259	2.24569381225	4.49138762449	-5.36798580087	-0.0245072732464	2.24569381225
21	2.38095238095	0.22	-2.23662418031	20404.0274178	0.345517955857	2.2956396886	4.38258486005	-5.31286101103	-0.0268729562422	2.2956396886
22	2.38095238095	0.23	-2.23662418031	19421.5341947	0.355794863146	2.33835106229	4.27003237461	-5.26020546292	-0.0293460580011	2.33835106229
23	2.38095238095	0.24	-2.23662418031	22081.6765274	0.365903386766	2.37268075514	4.1521913215	-5.20953985283	-0.0319266176346	2.37268075514
24	2.38095238095	0.25	-2.23662418031	20480.1494617	0.375886133816	2.3975839031	4.02794095721	-5.16043148905	-0.0346147480837	2.3975839031
25	2.38095238095	0.26	-2.23662418031	24869.1619932	0.385786734754	2.41217320662	3.89658748761	-5.11248533735	-0.0374106398732	2.41217320662
26	2.38095238095	0.27	-2.23662418031	27524.6614607	0.395649956049	2.41577018282	3.75786472884	-5.06533648386	-0.0403145691085	2.41577018282
27	2.38095238095	0.28	-2.23662418031	28613.8419101	0.405521837855	2.4079477048	3.61192155721	-5.01864373573	-0.0433268998111	2.4079477048
28	2.38095238095	0.29	-2.23662418031	27836.8971275	0.415449859254	2.38855945063	3.45929299746	-4.97208409575	-0.046448087536	2.38855945063
29	2.38095238095	0.3	-2.23662418031	31202.9602774	0.425483132818	2.35775325182	3.30085455255	-4.92534794933	-0.049678681132	2.35775325182
30	2.38095238095	0.31	-2.23662418031	30204.8554077	0.435672629075	2.31596694019	3.1377616609	-4.87813482384	-0.0530193253873	2.31596694019
