T	rho	B2	P_virial	Sk0	kappa	mu	s2	Sk_max
2.5	0.01	-1.97735919634	34.6046226963	1.03624297242	41.4497188969	-11.6014455731	-5.56775592193e-05	1.03624297242
2.5	0.02	-1.97735919634	147.650558206	1.07381648092	21.4763296184	-9.95553777508	-0.000222533807036	1.07381648092
2.5	0.03	-1.97735919634	319.972762422	1.11270176349	14.8360235131	-9.02723866726	-0.000500300802607	1.11270176349
2.5	0.04	-1.97735919634	658.14755645	1.15286307874	11.5286307874	-8.39176387127	-0.000888707253061	1.15286307874
2.5	0.05	-1.97735919634	1032.03618616	1.19424450079	9.55395600634	-7.91596500563	-0.00138747994308	1.19424450079
2.5	0.06	-1.97735919634	1547.98200148	1.23676640387	8.2451093591	-7.54051328797	-0.00199634518939	1.23676640387
2.5	0.07	-1.97735919634	1589.23018377	1.28032167814	7.31612387509	-7.23374301663	-0.00271503052534	1.28032167814
2.5	0.08	-1.97735919634	2698.50756141	1.32477175763	6.62385878813	-6.97673679316	-0.0035432662729	1.32477175763
2.5	0.09	-1.97735919634	3819.4537677	1.36994256684	6.08863363041	-6.75727825923	-0.00448078779059	1.36994256684
2.5	0.1	-1.97735919634	4092.60745825	1.41562056221	5.66248224885	-6.56701308594	-0.00552733737125	1.41562056221
2.5	0.11	-1.97735919634	5859.49768512	1.46154907789	5.31472391961	-6.39997026028	-0.00668266641743	1.46154907789
2.5	0.12	-1.97735919634	6513.60083017	1.50742524536	5.02475081787	-6.2517294433	-0.00794653850858	1.50742524536
2.5	0.13	-1.97735919634	6546.14401987	1.55289783555	4.77814718631	-6.11892269246	-0.00931873175295	1.55289783555
2.5	0.14	-1.97735919634	7641.95864367	1.59756638837	4.56447539535	-5.99892127958	-0.0107990419255	1.59756638837
2.5	0.15	-1.97735919634	9152.64543336	1.64098204698	4.37595212528	-5.88963072318	-0.0123872861758	1.64098204698
2.5	0.16	-1.97735919634	11222.1416885	1.68265052312	4.20662630779	-5.78935200411	-0.0140833064077	1.68265052312
2.5	0.17	-1.97735919634	10231.3153542	1.72203756781	4.05185310072	-5.69668480658	-0.01588697352	1.72203756781
2.5	0.18	-1.97735919634	13213.2070451	1.75857726787	3.90794948417	-5.61045833394	-0.0177981904501	1.75857726787
2.5	0.19	-1.97735919634	12953.1206962	1.79168329064	3.7719648224	-5.52968069297	-0.0198168982992	1.79168329064
2.5	0.2	-1.97735919634	15671.603413	1.82076310355	3.64152620709	-5.45350113785	-0.0219430786743	1.82076310355
2.5	0.21	-1.97735919634	16429.9284563	1.84523481498	3.51473298092	-5.38118134506	-0.0241767598642	1.84523481498
2.5	0.22	-1.97735919634	17804.7324573	1.86454613775	3.39008388682	-5.31207320933	-0.0265180199345	1.86454613775
2.5	0.23	-1.97735919634	17147.6113534	1.87819458345	3.26642536252	-5.24560137803	-0.0289669918216	1.87819458345
2.5	0.24	-1.97735919634	19848.9351074	1.88574783356	3.14291305593	-5.18124931517	-0.0315238664583	1.88574783356
2.5	0.25	-1.97735919634	20795.3843248	1.88686298643	3.01898077828	-5.11854800046	-0.0341888977973	1.88686298643
2.5	0.26	-1.97735919634	23143.4250831	1.88130339325	2.89431291269	-5.05706665263	-0.0369624049852	1.88130339325
2.5	0.27	-1.97735919634	25834.2735206	1.86895177862	2.7688174498	-4.99640499323	-0.0398447760634	1.86895177862
2.5	0.28	-1.97735919634	27235.392321	1.84981861293	2.64259801848	-4.93618672212	-0.0428364707272	1.84981861293
2.5	0.29	-1.97735919634	26850.7995028	1.82404499863	2.51592413604	-4.87605394501	-0.0459380221159	1.82404499863
2.5	0.3	-1.97735919634	27971.287458	1.79189974891	2.38919966521	-4.81566235938	-0.049150038801	1.79189974891
2.5	0.31	-1.97735919634	29675.5466722	1.75377079405	2.26293005684	-4.75467705059	-0.0524732066905	1.75377079405
2.5	0.32	-1.97735919634	30271.7401457	1.71015149816	2.1376893727	-4.69276879022	-0.0559082905142	1.71015149816
2.5	0.33	-1.97735919634	31867.5565838	1.66162283231	2.01408828159	-4.62961074847	-0.0594561342113	1.66162283231
2.5	0.34	-1.97735919634	34882.2276682	1.60883260728	1.89274424386	-4.56487554746	-0.0631176628004	1.60883260728
2.5	0.35	-1.97735919634	34083.334741	1.55247312993	1.77425500563	-4.49823260664	-0.0668938833102	1.55247312993
2.5	0.36	-1.97735919634	37274.7699343	1.49325864553	1.65917627281	-4.42934574028	-0.0707858843456	1.49325864553
2.5	0.37	-1.97735919634	36901.9886006	1.43190378333	1.54800409009	-4.35787095422	-0.0747948395911	1.43190378333
2.5	0.38	-1.97735919634	38131.0508243	1.36910408879	1.44116219873	-4.28345443847	-0.0789220064177	1.36910408879
2.5	0.39	-1.97735919634	38269.5136989	1.30551937018	1.33899422583	-4.2057307019	-0.0831687290035	1.3290301625
2.5	0.4	-1.97735919634	40031.8892147	1.24176037544	1.24176037544	-4.12432084762	-0.0875364385351	1.33936287745
2.5	0.41	-1.97735919634	41239.9112314	1.17837897496	1.14963802435	-4.03883095259	-0.0920266558378	1.34993829084
2.5	0.42	-1.97735919634	44186.9783047	1.11586181236	1.06272553558	-3.94885054291	-0.0966409924808	1.36093851664
2.5	0.43	-1.97735919634	44298.9424438	1.05462715602	0.981048517228	-3.85395113567	-0.101381153841	1.37217953197
2.5	0.44	-1.97735919634	46295.7155265	0.995024564899	0.904567786272	-3.75368484158	-0.106248940066	1.38367292145
2.5	0.45	-1.97735919634	45764.9589643	0.93733686806	0.833188327164	-3.64758299465	-0.111246250395	1.39543001609
2.5	0.46	-1.97735919634	47223.375381	0.881783955668	0.766768657102	-3.53515481099	-0.116375084447	1.40746178543
2.5	0.47	-1.97735919634	46531.5006979	0.828527856243	0.70513009042	-3.41588604111	-0.121637547051	1.41977872003
2.5	0.48	-1.97735919634	47881.5180444	0.777678646082	0.648065538402	-3.28923761918	-0.127035850175	1.43239070173
2.5	0.49	-1.97735919634	51257.0062541	0.72930077284	0.595347569665	-3.1546442767	-0.132572317872	1.44530686058
2.5	0.5	-1.97735919634	51393.6090759	0.683419467208	0.546735573766	-3.01151311751	-0.138249390446	1.45853541566
2.5	0.51	-1.97735919634	51411.0051362	0.640026982565	0.50198194711	-2.85922214174	-0.144069627633	1.47208349707
2.5	0.52	-1.97735919634	53655.4704808	0.59908846989	0.460837284531	-2.69711869474	-0.150035713984	1.48595694688
2.5	0.53	-1.97735919634	53377.1825452	0.560547366064	0.423054615898	-2.52451783509	-0.15615046451	1.50029917016
2.5	0.54	-1.97735919634	53268.5758741	0.524330224354	0.388392758781	-2.34070061538	-0.162416828622	1.51550410823
2.5	0.55	-1.97735919634	55498.6922165	0.49035095299	0.356618874902	-2.14491225014	-0.168837896332	1.53112854578
2.5	0.56	-1.97735919634	55850.6288745	0.458514466804	0.327510333431	-1.93636016523	-0.175416904767	1.54717990861
2.5	0.57	-1.97735919634	58692.385429	0.428719778307	0.300855984777	-1.71421192312	-0.182157242945	1.56366381432
2.5	0.58	-1.97735919634	57984.1310988	0.400862565316	0.276456941597	-1.47759299184	-0.189062460077	1.58058374177
2.5	0.59	-1.97735919634	59933.7969617	0.374837269624	0.254126962457	-1.22558437002	-0.196136270213	1.59794065248
2.5	0.6	-1.97735919634	59679.1866519	0.350538775486	0.23369251699	-0.957220021375	-0.203382561709	1.61573255957
2.5	0.61	-1.97735919634	61351.3492772	0.327863727184	0.21499260799	-0.671484135743	-0.210805402712	1.63395403675
2.5	0.62	-1.97735919634	62389.8082483	0.306711534056	0.197878409068	-0.367308168407	-0.21840905065	1.65280779091
2.5	0.63	-1.97735919634	64393.2022951	0.286985114721	0.182212771252	-0.043567663079	-0.226197959392	1.67316112635
2.5	0.64	-1.97735919634	64301.2679307	0.268591422841	0.167869639276	0.30092118152	-0.234176788656	1.69407978437
2.5	0.65	-1.97735919634	66592.5877429	0.251441795131	0.154733412389	0.667405208004	-0.242350411833	1.71555807059
2.5	0.66	-1.97735919634	67252.9353832	0.235452154432	0.142698275413	1.0571983074	-0.250723927017	1.73758513866
2.5	0.67	-1.97735919634	67138.5154683	0.220543098966	0.131667521771	1.47168573946	-0.259302665446	1.76014409921
2.5	0.68	-1.97735919634	69712.7414236	0.206639901434	0.121552883196	1.91232881851	-0.268092201938	1.78321100943
2.5	0.69	-1.97735919634	69268.8098074	0.193672439158	0.112273877773	2.38066999849	-0.277098366851	1.80675373341
2.5	0.7	-1.97735919634	71776.0759498	0.181575073395	0.103757184797	2.87833837297	-0.286327255048	1.83230083225
2.5	0.71	-1.97735919634	72263.9702971	0.170286490448	0.0959360509567	3.40705567344	-0.295785239897	1.85911999777
2.5	0.72	-1.97735919634	74407.1389055	0.159749517668	0.0887497320376	3.96864276575	-0.305478983325	1.88660514499
2.5	0.73	-1.97735919634	74701.1305669	0.149910922129	0.0821429710298	4.56502673968	-0.315415450126	1.91471612711
2.5	0.74	-1.97735919634	76320.6984481	0.140721200284	0.0760655136673	5.19824860907	-0.325601919672	1.94339982475
2.5	0.75	-1.97735919634	77345.3178083	0.132134363422	0.0704716604918	5.87047171742	-0.336046000913	1.97258803973
2.5	0.76	-1.97735919634	78750.9708596	0.124107723897	0.0653198546826	6.58399088575	-0.346755645731	2.00289908094
2.5	0.77	-1.97735919634	80770.9967597	0.116601684962	0.0605723038762	7.34124239499	-0.357739164264	2.03659270157
2.5	0.78	-1.97735919634	81172.2033576	0.109579536788	0.0561946342503	8.14481487057	-0.369005240558	2.07104345084
2.5	0.79	-1.97735919634	82746.7930695	0.103007260403	0.0521555748878	8.99746114544	-0.380562947836	2.10616237808
