	T	rho	B2	P_virial	P_kappa	Sk0	kappa	mu	s2	Sk_max
0	1.85185185185	0.01	-3.96446742481	49.7261721835	0.0177843578843	1.08049707848	58.3468422379	-8.66764223488	-6.44055025828e-05	1.08049707848
1	1.85185185185	0.02	-3.96446742481	180.252189796	0.0342451153005	1.17334831713	31.6804045626	-7.52230821354	-0.000257979687123	1.17334831713
2	1.85185185185	0.03	-3.96446742481	342.426870686	0.0493606354761	1.2816990854	23.0705835372	-6.9084110393	-0.00058137154207	1.2816990854
3	1.85185185185	0.04	-3.96446742481	591.650454465	0.0631519009341	1.40995531693	19.0343967785	-6.51130231012	-0.00103544545919	1.40995531693
4	1.85185185185	0.05	-3.96446742481	1051.28796506	0.0756371118159	1.5645523967	16.8971658844	-6.23237600258	-0.00162140961571	1.5645523967
5	1.85185185185	0.06	-3.96446742481	1951.46349196	0.08682991025	1.75542755005	15.7988479504	-6.0277337961	-0.00234104879177	1.75542755005
6	1.85185185185	0.07	-3.96446742481	2162.40701158	0.0967361111759	1.99916870481	15.42215858	-5.87401765396	-0.00319719417674	1.99916870481
7	1.85185185185	0.08	-3.96446742481	3573.39993104	0.105346837735	2.32693124163	15.706785881	-5.75741723824	-0.00419483066129	2.32693124163
8	1.85185185185	0.09	-3.96446742481	4263.05493769	0.112620612375	2.81043264029	16.8625958417	-5.66936667831	-0.00534447786871	2.81043264029
9	1.85185185185	0.1	-3.96446742481	4551.32507662	0.118407191232	3.71562931055	20.064398277	-5.60543247568	-0.0066803284291	3.71562931055
