	T	rho	B2	P_virial	Sk0	kappa	P_kappa	mu	s2	Sk_max
64	1.0	0.65	2.22312592761	1.25427069584e+19	0.0789501499006	0.121461769078	3.08368548197	7.7353586311	-0.235508950989	1.68233866284
65	1.0	0.66	2.22312592761	1.28566043399e+19	0.0760602342152	0.115242779114	3.21275395719	8.063245393	-0.243949294034	1.70599962128
66	1.0	0.67	2.22312592761	1.31539375918e+19	0.0732708839034	0.109359528214	3.34673126051	8.40292184947	-0.252607769808	1.72985624987
67	1.0	0.68	2.22312592761	1.36506546864e+19	0.070578363384	0.103791710859	3.48581443158	8.75495350287	-0.261490466656	1.7538223695
68	1.0	0.69	2.22312592761	1.40098983476e+19	0.0679790913812	0.0985204222915	3.6302097	9.1199370104	-0.270603759388	1.77991887774
69	1.0	0.7	2.22312592761	1.44529622673e+19	0.0654696330169	0.0935280471669	3.78013301249	9.49850244407	-0.279954322576	1.80717195457
70	1.0	0.71	2.22312592761	1.48403172454e+19	0.0630466923453	0.0887981582328	3.93581059909	9.89131575665	-0.289549146269	1.83464096299
71	1.0	0.72	2.22312592761	1.52144720691e+19	0.0607071053826	0.0843154241425	4.09747958246	10.2990814674	-0.299395551347	1.86221295288
72	1.0	0.73	2.22312592761	1.5618533872e+19	0.0584478335613	0.0800655254264	4.26538863428	10.7225455959	-0.30950120635	1.89072384316
73	1.0	0.74	2.22312592761	1.60948058855e+19	0.0562659576088	0.0760350778497	4.43979868344	11.1624988671	-0.319874145089	1.92231759169
74	1.0	0.75	2.22312592761	1.63722183692e+19	0.0541586718219	0.0722115624291	4.62098368118	11.619780218	-0.330522785507	1.95415072773
75	1.0	0.76	2.22312592761	1.68188431722e+19	0.0521232787445	0.0685832615059	4.8092314289	12.0952806323	-0.341455948576	1.98607320168
76	1.0	0.77	2.22312592761	1.71777331652e+19	0.0501571841779	0.0651392002311	5.00484447476	12.5899473461	-0.352682880127	2.01790725557
77	1.0	0.78	2.22312592761	1.76542919264e+19	0.0482578925807	0.0618690930522	5.2081410864	13.1047884503	-0.364213271981	2.05397527147
78	1.0	0.79	2.22312592761	1.80167016667e+19	0.0464230027785	0.0587632946563	5.41945630709	13.6408779418	-0.376057285999	2.09111741641
79	1.0	0.8	2.22312592761	1.84712241224e+19	0.0446502040266	0.0558127550332	5.63914310413	14.1993612571	-0.388225578069	2.12832272599
80	1.0	0.81	2.22312592761	1.88097498281e+19	0.0429372723657	0.0530089782293	5.86757361871	14.7814613464	-0.400729325026	2.16534981712
81	1.0	0.82	2.22312592761	1.93672685316e+19	0.0412820673061	0.0503439845196	6.10514052754	15.3884853293	-0.413580251669	2.20516802563
82	1.0	0.83	2.22312592761	1.96981262684e+19	0.0396825287785	0.0478102756367	6.35225852757	16.021831801	-0.426790661445	2.24880895637
83	1.0	0.84	2.22312592761	2.01398997027e+19	0.0381366744043	0.0454008028623	6.60936595627	16.6829988326	-0.440373466588	2.29246503632
84	1.0	0.85	2.22312592761	2.06459075421e+19	0.0366425970057	0.0431089376538	6.87692656078	17.3735927475	-0.454342222595	2.3358029384
85	1.0	0.86	2.22312592761	2.10682506166e+19	0.0351984623936	0.0409284446438	7.15543143086	18.0953377299	-0.468711163699	2.37945216455
86	1.0	0.87	2.22312592761	2.15041844421e+19	0.0338025074014	0.0388534567833	7.44540111151	18.8500863435	-0.483495240689	2.43109283627
87	1.0	0.88	2.22312592761	2.20473233842e+19	0.0324530381417	0.0368784524337	7.74738791272	19.63983104	-0.498710161832	2.48266281622
88	1.0	0.89	2.22312592761	2.24796019949e+19	0.0311484284725	0.0349982342387	8.06197843494	20.4667167422	-0.514372436673	2.53369324736
89	1.0	0.9	2.22312592761	2.30165316993e+19	0.0298871186591	0.0332079096213	8.38979633078	21.3330545838	-0.530499421993	2.58362388918
90	1.0	0.91	2.22312592761	2.33774837854e+19	0.0286676141798	0.0315028727251	8.73150532441	22.241336916	-0.547109372493	2.64251442648
91	1.0	0.92	2.22312592761	2.39733218461e+19	0.0274884846747	0.0298787876899	9.08781251232	23.1942536682	-0.564221493203	2.70383420953
92	1.0	0.93	2.22312592761	2.43727999561e+19	0.0263483629617	0.0283315730771	9.45947197058	24.1947101984	-0.581855998026	2.76425936533
93	1.0	0.94	2.22312592761	2.48972283579e+19	0.0252459441233	0.0268573873652	9.84728869551	25.2458467323	-0.600034169612	2.82297990599
94	1.0	0.95	2.22312592761	2.53432138665e+19	0.0241799845699	0.0254526153368	10.2521229071	26.3510595605	-0.618778425959	2.88845474295
95	1.0	0.96	2.22312592761	2.58635894196e+19	0.0231493010666	0.0241138552777	10.6748947463	27.51402413	-0.638112389574	2.96184197463
96	1.0	0.97	2.22312592761	2.63754860011e+19	0.022152769643	0.0228379068485	11.1165894008	28.7387202314	-0.658060962461	3.03375662087
97	1.0	0.98	2.22312592761	2.69667936758e+19	0.0211893243484	0.0216217595392	11.5782626954	30.0294594856	-0.678650404873	3.10300058453
98	1.0	0.99	2.22312592761	2.74493565649e+19	0.0202579557847	0.0204625816008	12.0610471893	31.3909153952	-0.69990841936	3.17551729288
99	1.0	1.0	2.22312592761	2.79457873705e+19	0.0193577093792	0.0193577093792	12.5661588243	32.8281562517	-0.721864238339	3.2639336123
100	1.0	1.01	2.22312592761	2.85122416752e+19	0.0184876833414	0.0183046369717	13.0949041745	34.3466812776	-0.744548716575	3.34991841535
101	1.0	1.02	2.22312592761	2.90309985554e+19	0.0176470262779	0.0173010061548	13.6486883571	35.9524604349	-0.767994426973	3.43165380949
102	1.0	1.03	2.22312592761	2.95987151992e+19	0.0168349344458	0.0163445965493	14.2290236665	37.6519784278	-0.792235758711	3.51239352799
103	1.0	1.04	2.22312592761	3.01295761297e+19	0.0160506486345	0.0154333159947	14.8375390104	39.4522835482	-0.817309017733	3.61967911329
104	1.0	1.05	2.22312592761	3.07115303044e+19	0.0152934506999	0.0145651911428	15.4759902349	41.3610421197	-0.843252526794	3.72289658151
105	1.0	1.06	2.22312592761	3.12136096033e+19	0.014562659778	0.0137383582811	16.1462714413	43.3865994685	-0.870106724439	3.81920798402
106	1.0	1.07	2.22312592761	3.18073576282e+19	0.0138576282441	0.0129510544338	16.8504274174	45.5380484981	-0.897914258919	3.91149489555
107	1.0	1.08	2.22312592761	3.44875716297e+19	0.0131777374925	0.0122016087893	17.5906673253	47.8253071568	-0.926720075028	4.04265389651
