	T	rho	B2	P_virial	P_kappa	Sk0	kappa	mu	s2	Sk_max
0	1.16279069767	0.01	-1.32856801462	54.246413447	0.0114734223238	1.02566111529	88.2068559149	-5.384270774	-6.39622420859e-05	1.02566111529
1	1.16279069767	0.02	-1.32856801462	210.876596035	0.0226708114888	1.05155784571	45.2169873656	-4.6070988521	-0.000255401677619	1.05155784571
2	1.16279069767	0.03	-1.32856801462	483.721728066	0.0335948863171	1.07762007211	30.8917754005	-4.163821158	-0.000573631312162	1.07762007211
3	1.16279069767	0.04	-1.32856801462	905.986782061	0.0442574261436	1.10376979907	23.73105068	-3.85687004975	-0.00101794662119	1.10376979907
4	1.16279069767	0.05	-1.32856801462	1542.07111317	0.0546702381978	1.12992095561	19.4346404365	-3.62432326788	-0.00158763044039	1.12992095561
5	1.16279069767	0.06	-1.32856801462	2210.42439761	0.0648451513759	1.15597928232	16.56903638	-3.43859395428	-0.0022819578771	1.15597928232
6	1.16279069767	0.07	-1.32856801462	3426.19618824	0.0747940116521	1.1818423247	14.5197771321	-3.28496247425	-0.00310020114284	1.1818423247
7	1.16279069767	0.08	-1.32856801462	3268.32699824	0.0845286791588	1.20739954756	12.9795451363	-3.15463927357	-0.0040416344882	1.20739954756
8	1.16279069767	0.09	-1.32856801462	5048.95399711	0.0940610269322	1.23253259941	11.7775337277	-3.04195216953	-0.00510553855338	1.23253259941
9	1.16279069767	0.1	-1.32856801462	6999.12646614	0.103402941345	1.25711572709	10.811195253	-2.94302584051	-0.00629120540177	1.25711572709
10	1.16279069767	0.11	-1.32856801462	7852.59224712	0.112566324236	1.28101637691	10.0152189467	-2.8550940232	-0.00759794276476	1.28101637691
11	1.16279069767	0.12	-1.32856801462	8183.10786971	0.121563096728	1.30409598174	9.34602120245	-2.77611221287	-0.00902507812917	1.30409598174
12	1.16279069767	0.13	-1.32856801462	8784.69193001	0.130405204766	1.32621094614	8.77339548987	-2.704525883	-0.0105719630441	1.32621094614
13	1.16279069767	0.14	-1.32856801462	12620.1865943	0.139104626403	1.34721383428	8.27574212488	-2.63912480824	-0.0122379768717	1.34721383428
14	1.16279069767	0.15	-1.32856801462	15612.9203619	0.147673380891	1.36695475317	7.83720725153	-2.57894772921	-0.014022531083	1.36695475317
15	1.16279069767	0.16	-1.32856801462	14331.2103015	0.156123539633	1.38528293169	7.44589575781	-2.52321781489	-0.0159250723745	1.38528293169
16	1.16279069767	0.17	-1.32856801462	16835.6532152	0.164467239028	1.40204847344	7.09271580683	-2.47129768999	-0.0179450854581	1.40204847344
17	1.16279069767	0.18	-1.32856801462	18117.9001412	0.172716695368	1.41710424388	6.77060916523	-2.42265729445	-0.0200820976237	1.41710424388
18	1.16279069767	0.19	-1.32856801462	18178.2340695	0.180884221856	1.43030788911	6.47402518229	-2.37685041663	-0.0223356806881	1.43030788911
19	1.16279069767	0.2	-1.32856801462	22848.2927254	0.188982247857	1.44152392306	6.19855286915	-2.33349721411	-0.0247054537216	1.44152392306
20	1.16279069767	0.21	-1.32856801462	24427.8181469	0.197023340536	1.45062584029	5.94065820311	-2.29227096571	-0.0271910868491	1.45062584029
21	1.16279069767	0.22	-1.32856801462	24334.7067702	0.205020229019	1.45749822295	5.69749305333	-2.25288787796	-0.0297923022933	1.45749822295
22	1.16279069767	0.23	-1.32856801462	27547.8989839	0.212985831195	1.46203876731	5.46675365169	-2.21509911957	-0.0325088768582	1.46203876731
23	1.16279069767	0.24	-1.32856801462	29130.4408485	0.220933283362	1.46416018151	5.24657398373	-2.17868451414	-0.0353406450052	1.46416018151
24	1.16279069767	0.25	-1.32856801462	30087.6024436	0.22887597284	1.46379191633	5.03544419217	-2.14344748788	-0.0382874995913	1.46379191633
25	1.16279069767	0.26	-1.32856801462	33439.4477826	0.236827573718	1.46088166045	4.83214703071	-2.10921096753	-0.0413493940443	1.46088166045
26	1.16279069767	0.27	-1.32856801462	33510.6862521	0.244802085898	1.45539656459	4.6357075761	-2.07581401302	-0.0445263446168	1.45539656459
27	1.16279069767	0.28	-1.32856801462	34706.7647354	0.252813877588	1.44732416373	4.44535278859	-2.0431090254	-0.0478184307094	1.44732416373
28	1.16279069767	0.29	-1.32856801462	37051.0862004	0.260877731407	1.43667295291	4.26047841209	-2.01095939948	-0.0512257973333	1.43667295291
29	1.16279069767	0.3	-1.32856801462	36465.5300849	0.269008894251	1.42347261009	4.08062148225	-1.97923753305	-0.0547486565403	1.42347261009
30	1.16279069767	0.31	-1.32856801462	41288.6015081	0.277223131073	1.40777385629	3.90543714971	-1.94782311943	-0.0583872875415	1.40777385629
31	1.16279069767	0.32	-1.32856801462	39893.1824297	0.285536782742	1.38964793765	3.73467883242	-1.91660165992	-0.0621420406164	1.38964793765
32	1.16279069767	0.33	-1.32856801462	43341.6728993	0.293966828118	1.36918577221	3.56818110332	-1.88546316449	-0.0660133350689	1.36918577221
33	1.16279069767	0.34	-1.32856801462	40961.963521	0.302530950502	1.34649674003	3.40584469537	-1.85430098773	-0.0700016643779	1.34649674003
34	1.16279069767	0.35	-1.32856801462	43710.0261031	0.311247608638	1.32170719178	3.24762338551	-1.82301079022	-0.0741075939963	1.32357063829
35	1.16279069767	0.36	-1.32856801462	44345.0507499	0.320136112407	1.29495866926	3.09351237656	-1.79148958386	-0.0783317663226	1.33350427458
36	1.16279069767	0.37	-1.32856801462	46547.9986595	0.329216703407	1.26640591849	2.94353808081	-1.7596348583	-0.0826748999245	1.34352804089
37	1.16279069767	0.38	-1.32856801462	43616.0357261	0.338510640606	1.23621471591	2.7977490939	-1.72734376039	-0.0871377931856	1.35364955691
38	1.16279069767	0.39	-1.32856801462	45816.2080927	0.348040291231	1.20455958082	2.65620830642	-1.69451232378	-0.0917213237464	1.36387683833
39	1.16279069767	0.4	-1.32856801462	46239.3440576	0.357829227162	1.17162140333	2.51898601716	-1.66103472679	-0.0964264537349	1.37421829823
40	1.16279069767	0.41	-1.32856801462	45641.3010203	0.367902327026	1.13758506686	2.38615404267	-1.62680258125	-0.101254229673	1.38468274732
41	1.16279069767	0.42	-1.32856801462	49392.7883597	0.37828588425	1.10263709654	2.25778072149	-1.5917042357	-0.106205785154	1.3952793929
42	1.16279069767	0.43	-1.32856801462	46393.1178421	0.389007721381	1.06696338637	2.13392677273	-1.55562408728	-0.111282345438	1.4060327106
43	1.16279069767	0.44	-1.32856801462	45473.8144089	0.400097310944	1.03074706008	2.01464198107	-1.51844190342	-0.116485226676	1.41705939284
44	1.16279069767	0.45	-1.32856801462	46374.8513057	0.411585903194	0.994166483499	1.89996261291	-1.48003213615	-0.121815841652	1.42826260366
