	T	rho	B2	P_virial	P_kappa	Sk0	kappa	mu	s2	Sk_max
0	1.0	0.01	-2.33725087278	70.6302828824	0.00976627491272	1.04802788798	104.802788798	-4.65157426922	-7.36357868952e-05	1.04802788798
1	1.0	0.02	-2.33725087278	260.843002408	0.0190855202302	1.09929251782	54.964625891	-4.00413031066	-0.000294135898363	1.09929251782
2	1.0	0.03	-2.33725087278	540.383135355	0.0279665159982	1.15403722842	38.4679076142	-3.64364022367	-0.000660807038075	1.15403722842
3	1.0	0.04	-2.33725087278	951.912644126	0.036422760108	1.21252443195	30.3131107988	-3.40017925407	-0.00117284922063	1.21252443195
4	1.0	0.05	-2.33725087278	1584.11811726	0.0444678441283	1.27503669335	25.500733867	-3.2204788745	-0.00182936067076	1.27503669335
5	1.0	0.06	-2.33725087278	2364.29628167	0.0521154222839	1.34187755651	22.3646259419	-3.08080029633	-0.00262934353824	1.34187755651
6	1.0	0.07	-2.33725087278	3925.28153733	0.0593791838539	1.41337195152	20.1910278789	-2.96847190375	-0.00357170990267	1.41337195152
7	1.0	0.08	-2.33725087278	3989.1471844	0.0662728296772	1.48986594494	18.6233243117	-2.87592335189	-0.00465528835121	1.48986594494
8	1.0	0.09	-2.33725087278	6035.34678739	0.0728100533199	1.57172553511	17.4636170568	-2.79826665672	-0.005878829233	1.57172553511
9	1.0	0.1	-2.33725087278	9142.36251137	0.0790045273717	1.65933404383	16.5933404383	-2.73216056115	-0.00724101056253	1.65933404383
10	1.0	0.11	-2.33725087278	9516.99048607	0.0848698952474	1.75308755487	15.9371595898	-2.67521901711	-0.00874044243955	1.75308755487
11	1.0	0.12	-2.33725087278	8806.27938938	0.0904197687556	1.85338763826	15.4448969855	-2.62567809984	-0.0103756697773	1.85338763826
12	1.0	0.13	-2.33725087278	9428.08749843	0.0956677316589	1.96063036627	15.0817720482	-2.5821966725	-0.012145174395	1.96063036627
13	1.0	0.14	-2.33725087278	14799.8485927	0.100627349437	2.07519032653	14.8227880466	-2.54373110488	-0.0140473761828	2.07519032653
