T	rho	B2	P_virial	Sk0	kappa	mu	s2	Sk_max
1.11111111111	0.01	-1.59658076229	58.3829710316	1.03148586626	92.8337279635	-5.1511775809	-6.63260662064e-05	1.03148586626
1.11111111111	0.02	-1.59658076229	224.783281932	1.06376560907	47.8694524081	-4.414696426	-0.000264807831405	1.06376560907
1.11111111111	0.03	-1.59658076229	555.974823743	1.09679180234	32.9037540703	-3.99720850633	-0.000594668400136	1.09679180234
1.11111111111	0.04	-1.59658076229	909.240643322	1.13050607942	25.4363867869	-3.70992403492	-0.00105509233599	1.13050607942
1.11111111111	0.05	-1.59658076229	1394.49553379	1.16483810345	20.967085862	-3.49367032445	-0.00164523138263	1.16483810345
1.11111111111	0.06	-1.59658076229	2090.8257408	1.19970454422	17.9955681632	-3.32208448434	-0.00236421043026	1.19970454422
1.11111111111	0.07	-1.59658076229	3119.3058028	1.23500809483	15.878675505	-3.18109939206	-0.00321113357084	1.23500809483
1.11111111111	0.08	-1.59658076229	2939.45829272	1.27063656415	14.2946613467	-3.0623148739	-0.00418509026273	1.27063656415
1.11111111111	0.09	-1.59658076229	4372.25108408	1.30646209597	13.0646209597	-2.96031000658	-0.00528516115044	1.30646209597
1.11111111111	0.1	-1.59658076229	6474.75399982	1.34234055327	12.0810649794	-2.87138129735	-0.00651042460335	1.34234055327
1.11111111111	0.11	-1.59658076229	6510.28923435	1.37811113957	11.2754547783	-2.79288544684	-0.00785996255958	1.37811113957
1.11111111111	0.12	-1.59658076229	6790.98252495	1.41359631354	10.6019723516	-2.72286926142	-0.00933286615586	1.41359631354
1.11111111111	0.13	-1.59658076229	7377.49632231	1.44860204984	10.028783422	-2.65984816783	-0.0109282419449	1.44860204984
1.11111111111	0.14	-1.59658076229	11587.0645393	1.48291851989	9.53304762787	-2.60266700651	-0.012645217249	1.48291851989
1.11111111111	0.15	-1.59658076229	13286.8960566	1.51632123045	9.09792738269	-2.55040892592	-0.0144829467832	1.51632123045
1.11111111111	0.16	-1.59658076229	12089.8564435	1.5485726878	8.71072136885	-2.50233370805	-0.0164406168831	1.5485726878
1.11111111111	0.17	-1.59658076229	14638.0311373	1.5794245929	8.36165960945	-2.45783478366	-0.0185174508302	1.5794245929
1.11111111111	0.18	-1.59658076229	17919.2115936	1.60862057701	8.04310288507	-2.41640851231	-0.020712715241	1.60862057701
1.11111111111	0.19	-1.59658076229	19354.2467996	1.63589948396	7.74899755559	-2.37763174632	-0.023025724198	1.63589948396
1.11111111111	0.2	-1.59658076229	24478.6332963	1.6609991421	7.47449613944	-2.3411451177	-0.0254558431331	1.6609991421
1.11111111111	0.21	-1.59658076229	26127.1691004	1.68366054709	7.21568805896	-2.30664036511	-0.0280024951654	1.68366054709
1.11111111111	0.22	-1.59658076229	25847.8420958	1.70363238882	6.96940522697	-2.27385057875	-0.0306651633088	1.70363238882
1.11111111111	0.23	-1.59658076229	29145.1194168	1.72067577197	6.73307910772	-2.2425425735	-0.0334433950262	1.72067577197
1.11111111111	0.24	-1.59658076229	33861.5494496	1.73456899457	6.50463372962	-2.21251084579	-0.0363368058222	1.73456899457
1.11111111111	0.25	-1.59658076229	31331.8772099	1.74511224013	6.28240406447	-2.18357272704	-0.0393450825773	1.74511224013
1.11111111111	0.26	-1.59658076229	38471.6954779	1.75213202889	6.0650724077	-2.15556445169	-0.0424679841018	1.75213202889
1.11111111111	0.27	-1.59658076229	38029.1041081	1.75548521669	5.85161738898	-2.128337916	-0.0457053472452	1.75548521669
1.11111111111	0.28	-1.59658076229	38923.1152655	1.7550624889	5.64127228576	-2.10175799889	-0.0490570849665	1.7550624889
1.11111111111	0.29	-1.59658076229	41126.9330236	1.75079112906	5.43348971087	-2.07570030026	-0.0525231902573	1.75079112906
1.11111111111	0.3	-1.59658076229	40120.0179433	1.74263702266	5.22791106798	-2.05004922401	-0.0561037373269	1.74263702266
1.11111111111	0.31	-1.59658076229	45029.8230611	1.73060581509	5.02433946317	-2.02469633239	-0.0597988812292	1.73060581509
1.11111111111	0.32	-1.59658076229	42838.2177261	1.7147431648	4.82271515101	-1.99953891094	-0.0636088618046	1.7147431648
1.11111111111	0.33	-1.59658076229	46145.7732263	1.69513414384	4.62309311957	-1.97447871502	-0.0675340006506	1.69513414384
1.11111111111	0.34	-1.59658076229	42977.927724	1.67190174766	4.42562227323	-1.94942084523	-0.0715747059209	1.67190174766
1.11111111111	0.35	-1.59658076229	49471.6671483	1.64520465333	4.23052625141	-1.92427274486	-0.0757314687718	1.64520465333
1.11111111111	0.36	-1.59658076229	49496.2028015	1.61523422912	4.03808557281	-1.898943275	-0.0800048693186	1.61523422912
1.11111111111	0.37	-1.59658076229	51300.0436185	1.58221098495	3.84862131475	-1.87334187189	-0.0843955726145	1.58221098495
1.11111111111	0.38	-1.59658076229	47171.5437086	1.54638050442	3.66248014204	-1.84737775034	-0.0889043332119	1.54638050442
1.11111111111	0.39	-1.59658076229	49019.6810961	1.50800904528	3.48002087373	-1.82095915737	-0.0935319930936	1.50800904528
1.11111111111	0.4	-1.59658076229	48728.3707297	1.46737888707	3.30160249591	-1.79399265096	-0.0982794865833	1.46737888707
1.11111111111	0.41	-1.59658076229	47377.9251043	1.4247836011	3.12757375851	-1.76638240871	-0.103147839341	1.4247836011
1.11111111111	0.42	-1.59658076229	50679.2048348	1.38052333039	2.95826427941	-1.73802954882	-0.108138170279	1.41271259894
1.11111111111	0.43	-1.59658076229	50433.8078637	1.33490020316	2.7939771694	-1.7088314591	-0.113251695612	1.42354945065
1.11111111111	0.44	-1.59658076229	48588.4404232	1.28821399361	2.63498316876	-1.67868113306	-0.118489728385	1.43452775767
1.11111111111	0.45	-1.59658076229	48800.3732956	1.24075809976	2.48151619952	-1.64746650146	-0.123853681975	1.4456593967
1.11111111111	0.46	-1.59658076229	50935.4050009	1.19281591845	2.33377027522	-1.61506975786	-0.129345073194	1.4569567572
1.11111111111	0.47	-1.59658076229	53015.7678921	1.14465767482	2.19189767519	-1.58136667447	-0.134965525062	1.46843274038
1.11111111111	0.48	-1.59658076229	51672.6299758	1.09653774136	2.05600826506	-1.5462259036	-0.140716769845	1.4801007569
1.11111111111	0.49	-1.59658076229	52626.1266456	1.04869247018	1.92616984319	-1.50950826202	-0.146600651415	1.49197472302
1.11111111111	0.5	-1.59658076229	50648.6373883	1.00133853555	1.80240936399	-1.4710659908	-0.152619130996	1.50406905513
1.11111111111	0.51	-1.59658076229	51013.6826815	0.954671789839	1.68471492325	-1.43074199364	-0.158774288806	1.51639866199
1.11111111111	0.52	-1.59658076229	52261.8841923	0.908866594608	1.57303833682	-1.38836904234	-0.165068330098	1.52897893479
1.11111111111	0.53	-1.59658076229	52480.6339216	0.864075602866	1.46729819355	-1.34376895129	-0.171503588877	1.54182573411
1.11111111111	0.54	-1.59658076229	53877.9622199	0.820429944084	1.36738324014	-1.29675171436	-0.178082532304	1.55495537362
1.11111111111	0.55	-1.59658076229	53363.5313646	0.778039760119	1.2731559711	-1.24711459858	-0.184807766643	1.56838459971
1.11111111111	0.56	-1.59658076229	51326.7111953	0.736995042429	1.18445631819	-1.19464119273	-0.191682041773	1.58213056616
1.11111111111	0.57	-1.59658076229	51888.9041254	0.697366710949	1.10110533308	-1.1391004032	-0.198708256854	1.59621080292
1.11111111111	0.58	-1.59658076229	53394.5686148	0.659207879925	1.02290877919	-1.08024539107	-0.205889467492	1.61064317804
1.11111111111	0.59	-1.59658076229	51715.4771367	0.622555260221	0.949660566439	-1.01781244677	-0.213228891717	1.62544585075
1.11111111111	0.6	-1.59658076229	52104.8001514	0.587430648301	0.881145972452	-0.951519795272	-0.220729915693	1.64063721439
1.11111111111	0.61	-1.59658076229	54597.7724742	0.553842454882	0.817144605563	-0.881066320748	-0.228396102455	1.65623582706
1.11111111111	0.62	-1.59658076229	53840.8132149	0.521787238862	0.757433088671	-0.806130207209	-0.236231199641	1.6722603274
1.11111111111	0.63	-1.59658076229	55495.299966	0.491251213595	0.701787447993	-0.72636748734	-0.244239145852	1.68903058616
1.11111111111	0.64	-1.59658076229	54424.1055745	0.462211695527	0.649985196835	-0.641410483269	-0.252424081603	1.70650253612
1.11111111111	0.65	-1.59658076229	55624.0857554	0.434638480243	0.601807126491	-0.550866139418	-0.26079035614	1.72452471894
1.11111111111	0.66	-1.59658076229	54695.6848046	0.408495125509	0.557038807513	-0.45431422558	-0.269342539115	1.74312296079
1.11111111111	0.67	-1.59658076229	56589.1777229	0.383740135833	0.515471824254	-0.351305408672	-0.278085428652	1.76232338693
1.11111111111	0.68	-1.59658076229	56766.4704882	0.360328038607	0.476904756979	-0.241359169336	-0.28702406404	1.7821522868
1.11111111111	0.69	-1.59658076229	57303.289193	0.338210353246	0.441143939017	-0.123961559226	-0.296163735142	1.80263594393
1.11111111111	0.7	-1.59658076229	59013.7736941	0.317336451327	0.408004008849	0.00143722560538	-0.305509994956	1.82380042431
1.11111111111	0.71	-1.59658076229	59393.5156315	0.297654312303	0.377308283202	0.135425468824	-0.315068672253	1.84567131477
1.11111111111	0.72	-1.59658076229	61117.2734385	0.279111179806	0.348888974757	0.278632773455	-0.324845883485	1.86827340133
1.11111111111	0.73	-1.59658076229	62205.5265178	0.261654123786	0.322587275901	0.431733143902	-0.33484804748	1.89163027683
1.11111111111	0.74	-1.59658076229	62959.0125702	0.245230516765	0.298253331201	0.595448327546	-0.34508189884	1.91576386401
1.11111111111	0.75	-1.59658076229	63571.7330595	0.229788430896	0.275746117075	0.770551446746	-0.355554503067	1.94069383917
1.11111111111	0.76	-1.59658076229	64501.95697	0.215276963951	0.254933246784	0.957870947538	-0.366273272039	1.9664369384
1.11111111111	0.77	-1.59658076229	65743.9798732	0.20164650179	0.235690716378	1.15829489733	-0.377245980367	1.99300612636
1.11111111111	0.78	-1.59658076229	67761.4926617	0.188848924787	0.217902605524	1.37277566505	-0.388480782214	2.02040960397
1.11111111111	0.79	-1.59658076229	69012.8813665	0.176837765141	0.201460745097	1.60233502278	-0.399986229344	2.05029227477
