T	rho	B2	P_virial	Sk0	kappa	mu	s2	Sk_max
1.19047619048	0.8	-1.20011377239	70636.2883122	0.144090871402	0.151295414972	2.86286454046	-0.408475338431	2.06941972228
1.19047619048	0.79	-1.20011377239	-61915.6054292	0.153151543796	0.162844679479	2.57798266892	-0.396667686028	2.03926095175
1.19047619048	0.78	-1.20011377239	-60453.1175521	0.16274301431	0.175261707718	2.31090565417	-0.385141109962	2.00997358183
1.19047619048	0.77	-1.20011377239	-58419.1736383	0.172891991373	0.188609445134	2.06045784022	-0.373886694541	1.98156201164
1.19047619048	0.76	-1.20011377239	-56910.0709432	0.183625808292	0.202954840744	1.82554297476	-0.362895929134	1.95402314627
1.19047619048	0.75	-1.20011377239	-54230.5471281	0.194972314363	0.218368992087	1.60513835682	-0.352160698718	1.92734784457
1.19047619048	0.74	-1.20011377239	-53300.0030468	0.206959744779	0.234927277857	1.39828943483	-0.341673266448	1.90152213912
1.19047619048	0.73	-1.20011377239	-50552.9999476	0.219616565895	0.252709473085	1.20410484527	-0.331426256937	1.87652826156
1.19047619048	0.72	-1.20011377239	-49303.1101741	0.232971292776	0.271799841572	1.02175186254	-0.321412640315	1.85234550121
1.19047619048	0.71	-1.20011377239	-47495.4746516	0.247052277476	0.292287201521	0.850452211937	-0.3116257169	1.82895092048
1.19047619048	0.7	-1.20011377239	-44678.2663296	0.261887464988	0.314264957986	0.689478222768	-0.3020591026	1.80631994898
1.19047619048	0.69	-1.20011377239	-43063.43651	0.277504115177	0.337831096737	0.53814928535	-0.292706714942	1.78442687438
1.19047619048	0.68	-1.20011377239	-39767.7799054	0.293928489031	0.363088133509	0.395828584079	-0.283562759661	1.76360853033
1.19047619048	0.67	-1.20011377239	-37409.0408226	0.311185497096	0.390143011285	0.261920086766	-0.274621718	1.74385246441
1.19047619048	0.66	-1.20011377239	-35382.8924493	0.329298310141	0.419106940179	0.135865760043	-0.265878334451	1.7246600425
1.19047619048	0.65	-1.20011377239	-33536.1118085	0.348287931002	0.450095172371	0.017142996466	-0.257327605153	1.70601465544
1.19047619048	0.64	-1.20011377239	-31713.9905457	0.368172728608	0.483226706299	-0.0947377686559	-0.248964766754	1.68789880387
1.19047619048	0.63	-1.20011377239	-30198.7573907	0.388967935615	0.518623914154	-0.200235266649	-0.240785285882	1.67029436052
1.19047619048	0.62	-1.20011377239	-28489.938543	0.410685112448	0.556412087833	-0.299779446839	-0.232784848975	1.65318278922
1.19047619048	0.61	-1.20011377239	-26439.7686166	0.433331581639	0.596718899306	-0.393773383155	-0.224959352706	1.63654532712
1.19047619048	0.6	-1.20011377239	-23911.5360043	0.456909838056	0.639673773278	-0.482595049245	-0.217304894821	1.62036313556
1.19047619048	0.59	-1.20011377239	-23455.3517716	0.481416941897	0.685407171514	-0.566598972932	-0.209817765466	1.60461742449
1.19047619048	0.58	-1.20011377239	-19628.3868021	0.50684390403	0.734049792043	-0.646117782683	-0.202494438732	1.58928955432
1.19047619048	0.57	-1.20011377239	-16957.2051614	0.533175071883	0.78573168488	-0.721463650033	-0.195331565086	1.57436111909
1.19047619048	0.56	-1.20011377239	-17008.6934013	0.560387531197	0.840581296795	-0.792929644682	-0.188325963758	1.5598140136
1.19047619048	0.55	-1.20011377239	-12440.0850034	0.588450535541	0.898724454281	-0.860791005092	-0.181474615296	1.54563048712
1.19047619048	0.54	-1.20011377239	-12544.7267415	0.617324976835	0.960283297298	-0.925306329235	-0.174774655587	1.53179318645
1.19047619048	0.53	-1.20011377239	-8729.99626301	0.646962919536	1.02537519323	-0.986718703403	-0.16822336859	1.51828518904
1.19047619048	0.52	-1.20011377239	-9800.51796755	0.677307206614	1.09411164145	-1.04525675977	-0.161818181162	1.50509002904
1.19047619048	0.51	-1.20011377239	-5554.01838055	0.70829116545	1.16659721368	-1.10113568526	-0.15555665626	1.49219171646
1.19047619048	0.5	-1.20011377239	-6256.0321696	0.739838419423	1.24292854463	-1.15455817023	-0.149436488796	1.4795747515
1.19047619048	0.49	-1.20011377239	-4409.49595257	0.77186283489	1.32319343124	-1.20571531947	-0.143455499136	1.46722413411
