T	rho	B2	P_virial	Sk0	kappa	mu	s2	Sk_max
0.980392156863	0.8	-2.49858230572	69634.5809051	0.232446471657	0.296369251363	0.197866059574	-0.41914304761	2.1115572208
0.980392156863	0.79	-2.49858230572	-62546.1218823	0.251924069372	0.325269051594	0.0164404378111	-0.407437593796	2.08246967452
0.980392156863	0.78	-2.49858230572	-61136.7223783	0.273149186497	0.357195090034	-0.151531880669	-0.396009743614	2.05443865644
0.980392156863	0.77	-2.49858230572	-59054.2443786	0.296289724725	0.392487687298	-0.307017844938	-0.384850466725	2.02743752501
0.980392156863	0.76	-2.49858230572	-57603.4889361	0.321529987238	0.431527088135	-0.450916944536	-0.373951142658	2.00143639923
0.980392156863	0.75	-2.49858230572	-54754.2635002	0.349072094034	0.474738047886	-0.584066201491	-0.363303549965	1.97640305865
0.980392156863	0.74	-2.49858230572	-53917.3329677	0.379137454684	0.52259486997	-0.707244770546	-0.352899847469	1.95230367087
0.980392156863	0.73	-2.49858230572	-50927.8479161	0.411968277054	0.575626907664	-0.821178160633	-0.342732556241	1.92910337677
0.980392156863	0.72	-2.49858230572	-49613.6238917	0.447829082936	0.634424534159	-0.926542102621	-0.332794542312	1.90676675791
0.980392156863	0.71	-2.49858230572	-47591.707168	0.487008197915	0.699645580103	-1.02396610343	-0.323079000183	1.88525820539
0.980392156863	0.7	-2.49858230572	-46786.8329155	0.52981916702	0.7720222148	-1.11403670572	-0.313579437016	1.86454220808
0.980392156863	0.69	-2.49858230572	-44901.3904369	0.576602041669	0.852368235511	-1.19730048528	-0.304289657517	1.84507356985
0.980392156863	0.68	-2.49858230572	-40957.3832745	0.627724466296	0.941586699445	-1.27426680444	-0.295203749492	1.82643696222
0.980392156863	0.67	-2.49858230572	-40677.5568313	0.683582482602	1.04067780933	-1.34541034478	-0.286316070533	1.80841346843
0.980392156863	0.66	-2.49858230572	-38067.5722093	0.744600959136	1.15074693685	-1.41117344128	-0.27762123467	1.79097831237
0.980392156863	0.65	-2.49858230572	-35592.1404187	0.811233532452	1.27301262016	-1.47196822796	-0.269114100559	1.77410647539
0.980392156863	0.64	-2.49858230572	-33031.9150372	0.88396195198	1.40881436097	-1.52817862003	-0.260789759883	1.75777285054
0.980392156863	0.63	-2.49858230572	-30625.121257	0.963294704851	1.55961999833	-1.58016214211	-0.252643526743	1.74195236654
0.980392156863	0.62	-2.49858230572	-27795.2479928	1.04976480813	1.72703242628	-1.62825161921	-0.244670927631	1.72662008718
0.980392156863	0.61	-2.49858230572	-27797.4711599	1.14392666645	1.91279540948	-1.6727567423	-0.236867692354	1.71175129164
0.980392156863	0.6	-2.49858230572	-23489.4329757	1.24635192899	2.11879827927	-1.71396552386	-0.229229745303	1.69732154026
0.980392156863	0.59	-2.49858230572	-21798.7839196	1.35762430461	2.34707930627	-1.7521456496	-0.221753198146	1.68330672952
