T	rho	B2	P_virial	Sk0	kappa	mu	s2	Sk_max
1.13636363636	0.8	-1.46068399807	70454.886822	0.157783624231	0.173561986655	2.17014767616	-0.410646538401	2.07691030152
1.13636363636	0.79	-1.46068399807	-63235.5006604	0.168228127773	0.187393357519	1.91196852904	-0.398852926449	2.04544202522
1.13636363636	0.78	-1.46068399807	-60648.7310343	0.179332320433	0.202323643566	1.67048483201	-0.387339392733	2.01684435495
1.13636363636	0.77	-1.46068399807	-59052.7816514	0.191133496725	0.218438281971	1.44457475951	-0.376096993492	1.98909594811
1.13636363636	0.76	-1.46068399807	-56319.2755167	0.20367019802	0.235828650339	1.23319283825	-0.365117191447	1.9621942752
1.13636363636	0.75	-1.46068399807	-54072.3764576	0.216982090571	0.254592319603	1.03536432052	-0.354391846201	1.93613082914
1.13636363636	0.74	-1.46068399807	-53655.2767455	0.231109810806	0.274833288526	0.850179985718	-0.343913196599	1.91089231818
1.13636363636	0.73	-1.46068399807	-51401.9308691	0.246094771311	0.296662190073	0.676791370294	-0.333673843859	1.88646166931
1.13636363636	0.72	-1.46068399807	-48744.9965669	0.261978922225	0.320196460497	0.514406390843	-0.32366673546	1.86281886904
1.13636363636	0.71	-1.46068399807	-47451.1212615	0.278804463569	0.345560461889	0.362285318949	-0.313885149692	1.83994166459
1.13636363636	0.7	-1.46068399807	-45160.2317191	0.296613503174	0.372885546847	0.219737079382	-0.304322680868	1.81780614636
1.13636363636	0.69	-1.46068399807	-41965.8623318	0.315447654843	0.402310052553	0.0861158443471	-0.294973225255	1.79638722982
1.13636363636	0.68	-1.46068399807	-41376.1661818	0.335347572464	0.433979211423	-0.0391821062455	-0.285830967573	1.77565905197
1.13636363636	0.67	-1.46068399807	-39601.6190513	0.356352416133	0.468044964474	-0.156721282968	-0.27689036814	1.75559529585
1.13636363636	0.66	-1.46068399807	-35862.5866536	0.378499245817	0.50466566109	-0.267029660188	-0.268146150556	1.73616945476
1.13636363636	0.65	-1.46068399807	-34616.6818468	0.401822340995	0.544005630885	-0.370601149276	-0.259593290105	1.71735504584
1.13636363636	0.64	-1.46068399807	-33447.1148145	0.426352445846	0.586234613038	-0.467897890372	-0.251227002509	1.69953787118
1.13636363636	0.63	-1.46068399807	-30032.4658707	0.452115939467	0.631527026557	-0.559352373835	-0.243042733352	1.68236884089
1.13636363636	0.62	-1.46068399807	-28926.3154196	0.479133934765	0.680061068699	-0.645369409487	-0.235036148038	1.66567252795
